time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz
0.7840000000000006,3.5819337474538977,4.0,0.0,-0.6091680436151603,0.0,0.0,0.06101442744620156,0.0,0.0,-0.006111220687485264,0.0,0.0
0.8000000000000006,3.5722026534579716,4.0,0.0,-0.6081933747453805,0.0,0.0,0.060916804361238475,0.0,0.0,-0.006101442810192703,0.0,0.0
0.8160000000000006,3.562487129212439,4.0,0.0,-0.6072202653457925,0.0,0.0,0.060819337474246615,0.0,0.0,-0.006091680436991209,0.0,0.0
0.8320000000000006,3.552787149805699,4.0,0.0,-0.6062487129212535,0.0,0.0,0.060722026533691076,0.0,0.0,-0.006081933784721216,0.0,0.0
0.8480000000000006,3.54310269036601,4.0,0.0,-0.6052787149805616,0.0,0.0,0.06062487129324112,0.0,0.0,-0.006072202528122073,0.0,0.0
0.8640000000000007,3.5334337260614244,4.0,0.0,-0.6043102690365953,0.0,0.0,0.060527871497892405,0.0,0.0,-0.0060624872092948645,0.0,0.0
0.8800000000000007,3.523780232099726,4.0,0.0,-0.6033433726061466,0.0,0.0,0.06043102690304891,0.0,0.0,-0.0060527871777182884,0.0,0.0
0.8960000000000007,3.5141421837283664,4.0,0.0,-0.6023780232099762,0.0,0.0,0.06033433726064519,0.0,0.0,-0.006043102650232779,0.0,0.0
0.9120000000000007,3.504519556234401,4.0,0.0,-0.6014142183728421,0.0,0.0,0.06023780232088105,0.0,0.0,-0.006033433735258553,0.0,0.0
0.9280000000000007,3.494912324944426,4.0,0.0,-0.6004519556234433,0.0,0.0,0.06014142183742577,0.0,0.0,-0.006023780215955177,0.0,0.0
0.9440000000000007,3.4853204652245147,4.0,0.0,-0.5994912324944479,0.0,0.0,0.06004519556221388,0.0,0.0,-0.006014142200742867,0.0,0.0
0.9600000000000007,3.475743952480155,4.0,0.0,-0.5985320465224653,0.0,0.0,0.05994912324891466,0.0,0.0,-0.006004519581201406,0.0,0.0
0.9760000000000008,3.466182762156187,4.0,0.0,-0.5975743952480184,0.0,0.0,0.05985320465293209,0.0,0.0,-0.005994912248910578,0.0,0.0
0.9920000000000008,3.456636869736737,4.0,0.0,-0.5966182762156269,0.0,0.0,0.059757439524465994,0.0,0.0,-0.005985320529131033,0.0,0.0
1.0080000000000007,3.447106250745158,4.0,0.0,-0.5956636869736687,0.0,0.0,0.05966182762238981,0.0,0.0,-0.005975743879761686,0.0,0.0
1.0240000000000007,3.437590880743966,4.0,0.0,-0.5947106250745182,0.0,0.0,0.05956636869690335,0.0,0.0,-0.005966182842903622,0.0,0.0
1.0400000000000007,3.4280907353347754,4.0,0.0,-0.5937590880744081,0.0,0.0,0.05947106250688006,0.0,0.0,-0.0059566368764557565,0.0,0.0
1.0560000000000007,3.4186057901582396,4.0,0.0,-0.5928090735334846,0.0,0.0,0.05937590880772392,0.0,0.0,-0.005947106197258523,0.0,0.0
1.0720000000000007,3.4091360208939863,4.0,0.0,-0.5918605790158349,0.0,0.0,0.059280907353104206,0.0,0.0,-0.005937590913732138,0.0,0.0
